id,node_id,temperature,humidity,pressure,altitude,soil_moisture,created_at
318,node_1,28.79,61.06088,1005.858,70.52932,38,2025-11-06 21:06:12.000+00
319,node_2,29.17,62.67713,1006.386,48.89892,44,2025-11-06 21:06:17.000+00
320,node_1,28.23,63.30555,1000.274,71.85746,39,2025-11-06 21:11:17.000+00
321,node_2,27.49,64.00661,1002.981,56.17249,43,2025-11-06 21:11:22.000+00
322,node_1,28.54,61.74913,1004.035,70.36801,40,2025-11-06 21:16:22.000+00
323,node_2,29.17,61.51929,1003.093,54.87404,44,2025-11-06 21:16:27.000+00
324,node_1,28.46,64.11136,1004.639,70.89626,38,2025-11-06 21:21:27.000+00
325,node_2,27.95,62.66994,1011.386,47.74463,46,2025-11-06 21:21:32.000+00
326,node_1,28.58,64.23538,1008.747,68.65803,39,2025-11-06 21:26:32.000+00
327,node_2,27.96,61.85432,1007.16,53.84305,46,2025-11-06 21:26:37.000+00
328,node_1,28.68,61.96223,1004.33,67.13463,43,2025-11-06 21:31:37.000+00
329,node_2,28.15,64.4725,1004.193,51.2708,42,2025-11-06 21:31:42.000+00
330,node_1,28.46,62.88027,1002.875,69.43857,42,2025-11-06 21:36:42.000+00
331,node_2,29.02,63.67829,1005.857,52.95719,49,2025-11-06 21:36:47.000+00
332,node_1,28.64,63.3646,1005.677,70.50538,37,2025-11-06 21:41:47.000+00
333,node_2,28.54,62.54327,1004.409,53.95279,46,2025-11-06 21:41:52.000+00
334,node_1,28.9,59.96462,1007.594,67.00209,41,2025-11-06 21:46:52.000+00
335,node_2,28.33,62.23567,1004.954,48.48568,45,2025-11-06 21:46:57.000+00
336,node_1,28.24,62.63519,1008.231,73.65148,41,2025-11-06 21:51:57.000+00
337,node_2,28.19,61.83921,1004.355,54.56395,43,2025-11-06 21:52:02.000+00
338,node_1,28.46,61.9587,1002.642,68.60615,40,2025-11-06 21:57:02.000+00
339,node_2,28.29,63.80079,1007.375,50.60348,44,2025-11-06 21:57:07.000+00
340,node_1,28.5,64.69882,1005.253,66.99901,40,2025-11-06 22:02:07.000+00
341,node_2,28.07,61.3729,1008.878,47.96677,45,2025-11-06 22:02:12.000+00
342,node_1,28.37,64.42251,1005.82,72.01772,39,2025-11-06 22:07:12.000+00
343,node_2,28.43,65.13498,1004.517,55.69965,42,2025-11-06 22:07:17.000+00
344,node_1,28.64,60.29088,1003.929,70.99594,41,2025-11-06 22:12:17.000+00
345,node_2,28.15,64.82102,1004.819,50.5715,43,2025-11-06 22:12:22.000+00
346,node_1,28.37,64.73842,1003.129,68.39211,40,2025-11-06 22:17:22.000+00
347,node_2,28.07,64.55326,1007.172,52.42417,48,2025-11-06 22:17:27.000+00
348,node_1,28.05,63.68222,1006.6,66.83895,41,2025-11-06 22:22:27.000+00
349,node_2,28.0,63.25658,1001.767,46.79659,48,2025-11-06 22:22:32.000+00
350,node_1,28.07,63.89837,1003.145,72.92559,40,2025-11-06 22:27:32.000+00
351,node_2,28.05,65.53611,1005.477,51.50328,46,2025-11-06 22:27:37.000+00
352,node_1,27.01,62.89486,1006.022,69.58765,42,2025-11-06 22:32:37.000+00
353,node_2,28.36,61.13003,1007.747,52.85862,47,2025-11-06 22:32:42.000+00
354,node_1,28.72,64.07253,1004.508,76.51283,39,2025-11-06 22:37:42.000+00
355,node_2,28.36,61.55643,1003.314,49.47234,45,2025-11-06 22:37:47.000+00
356,node_1,28.06,63.10948,1003.515,68.16469,38,2025-11-06 22:42:47.000+00
357,node_2,28.72,64.33537,1002.36,49.88889,43,2025-11-06 22:42:52.000+00
358,node_1,27.46,61.87109,1005.165,69.07237,40,2025-11-06 22:47:52.000+00
359,node_2,27.98,65.26825,1002.085,47.74353,47,2025-11-06 22:47:57.000+00
360,node_1,27.25,63.97328,1005.426,69.04284,41,2025-11-06 22:52:57.000+00
361,node_2,28.04,65.22048,1003.496,47.61192,44,2025-11-06 22:53:02.000+00
362,node_1,28.73,63.25354,1001.394,70.80138,36,2025-11-06 22:58:02.000+00
363,node_2,27.95,62.04558,1001.832,51.52618,46,2025-11-06 22:58:07.000+00
364,node_1,27.76,66.82096,1004.463,63.54455,39,2025-11-06 23:03:07.000+00
365,node_2,28.02,65.74789,1003.218,47.84254,42,2025-11-06 23:03:12.000+00
366,node_1,27.89,64.15229,1005.337,66.7288,39,2025-11-06 23:08:12.000+00
367,node_2,27.97,63.51457,1005.884,54.2328,44,2025-11-06 23:08:17.000+00
368,node_1,28.21,66.00666,1003.775,66.56882,39,2025-11-06 23:13:17.000+00
369,node_2,28.02,65.00764,1005.723,50.32568,44,2025-11-06 23:13:22.000+00
370,node_1,27.86,63.84163,1005.32,73.79712,41,2025-11-06 23:18:22.000+00
371,node_2,27.16,64.80398,1002.945,47.40148,45,2025-11-06 23:18:27.000+00
372,node_1,27.64,62.96237,1007.001,74.1774,40,2025-11-06 23:23:27.000+00
373,node_2,28.61,66.13156,1003.659,49.24986,45,2025-11-06 23:23:32.000+00
374,node_1,27.84,66.03148,1007.609,73.09764,37,2025-11-06 23:28:32.000+00
375,node_2,28.21,62.21845,1001.675,53.38012,43,2025-11-06 23:28:37.000+00
376,node_1,27.44,64.46788,1007.621,68.3135,36,2025-11-06 23:33:37.000+00
377,node_2,27.79,66.09942,1007.791,49.37233,42,2025-11-06 23:33:42.000+00
378,node_1,28.26,63.16731,1004.947,67.57119,38,2025-11-06 23:38:42.000+00
379,node_2,28.52,64.13014,1005.56,51.27218,44,2025-11-06 23:38:47.000+00
380,node_1,28.09,64.45334,1004.823,69.22361,40,2025-11-06 23:43:47.000+00
381,node_2,27.87,64.94351,1004.26,54.79594,44,2025-11-06 23:43:52.000+00
382,node_1,28.14,66.95684,1004.785,65.28737,37,2025-11-06 23:48:52.000+00
383,node_2,27.73,65.75161,1005.895,46.6197,44,2025-11-06 23:48:57.000+00
384,node_1,28.55,66.24356,1001.398,67.63665,39,2025-11-06 23:53:57.000+00
385,node_2,28.75,66.03775,1003.915,48.13746,43,2025-11-06 23:54:02.000+00
386,node_1,27.06,63.78421,1009.148,62.40914,41,2025-11-06 23:59:02.000+00
387,node_2,28.16,65.75219,1003.161,49.14199,48,2025-11-06 23:59:07.000+00
388,node_1,27.36,64.78476,1010.289,70.76122,41,2025-11-07 00:04:07.000+00
389,node_2,28.05,65.3238,1001.994,51.40308,44,2025-11-07 00:04:12.000+00
390,node_1,27.98,65.97578,1006.243,71.1313,41,2025-11-07 00:09:12.000+00
391,node_2,27.7,65.0573,1004.261,49.91221,44,2025-11-07 00:09:17.000+00
392,node_1,27.15,64.30279,1003.809,63.59298,41,2025-11-07 00:14:17.000+00
393,node_2,28.36,64.68074,1007.749,59.41325,45,2025-11-07 00:14:22.000+00
394,node_1,27.84,66.53225,1006.111,69.40798,39,2025-11-07 00:19:22.000+00
395,node_2,27.98,66.71839,1005.179,49.54618,46,2025-11-07 00:19:27.000+00
396,node_1,28.11,66.82344,1004.963,73.37234,38,2025-11-07 00:24:27.000+00
397,node_2,26.69,66.13169,1004.223,52.84258,45,2025-11-07 00:24:32.000+00
398,node_1,27.49,64.98833,1006.906,72.17529,38,2025-11-07 00:29:32.000+00
399,node_2,27.32,67.222,1006.026,51.54853,45,2025-11-07 00:29:37.000+00
400,node_1,28.2,67.80036,1005.703,69.92044,39,2025-11-07 00:34:37.000+00
401,node_2,28.19,67.07944,1007.14,47.35438,43,2025-11-07 00:34:42.000+00
402,node_1,27.62,64.91666,1001.213,70.00362,40,2025-11-07 00:39:42.000+00
403,node_2,27.84,65.64335,1005.427,47.54873,46,2025-11-07 00:39:47.000+00
404,node_1,27.26,65.03955,1006.659,69.20646,40,2025-11-07 00:44:47.000+00
405,node_2,27.6,64.78341,1004.612,43.98841,42,2025-11-07 00:44:52.000+00
406,node_1,27.94,68.32187,998.961,75.40153,39,2025-11-07 00:49:52.000+00
407,node_2,28.03,64.31765,1005.368,53.71684,43,2025-11-07 00:49:57.000+00
408,node_1,28.25,67.08263,1007.12,71.17725,39,2025-11-07 00:54:57.000+00
409,node_2,27.54,67.1263,1010.519,48.47311,41,2025-11-07 00:55:02.000+00
410,node_1,27.67,65.68559,1003.355,70.00062,38,2025-11-07 01:00:02.000+00
411,node_2,27.79,66.70026,1007.242,49.9721,44,2025-11-07 01:00:07.000+00
412,node_1,28.3,65.57073,1002.308,68.57134,40,2025-11-07 01:05:07.000+00
413,node_2,27.62,66.10231,1003.361,52.62317,44,2025-11-07 01:05:12.000+00
414,node_1,28.32,67.22925,1005.531,62.68355,42,2025-11-07 01:10:12.000+00
415,node_2,27.93,66.48872,1003.834,49.59716,46,2025-11-07 01:10:17.000+00
416,node_1,28.39,66.86161,1003.765,71.84731,39,2025-11-07 01:15:17.000+00
417,node_2,28.5,67.0246,1004.368,53.61165,43,2025-11-07 01:15:22.000+00
418,node_1,28.03,64.6473,1003.899,68.47558,38,2025-11-07 01:20:22.000+00
419,node_2,28.27,63.36881,1002.559,49.55666,47,2025-11-07 01:20:27.000+00
420,node_1,28.18,67.83021,1007.078,72.01144,36,2025-11-07 01:25:27.000+00
421,node_2,28.17,65.18865,1004.848,46.78443,46,2025-11-07 01:25:32.000+00
422,node_1,28.22,65.67552,1002.621,67.29814,38,2025-11-07 01:30:32.000+00
423,node_2,27.71,68.66817,1008.285,51.91518,45,2025-11-07 01:30:37.000+00
424,node_1,27.88,67.12379,1006.482,69.3142,34,2025-11-07 01:35:37.000+00
425,node_2,28.03,65.55913,1003.974,47.01695,44,2025-11-07 01:35:42.000+00
426,node_1,29.09,67.11515,1005.045,66.45756,40,2025-11-07 01:40:42.000+00
427,node_2,28.44,66.7497,1006.094,53.34297,45,2025-11-07 01:40:47.000+00
428,node_1,28.33,68.23415,1004.292,70.30557,37,2025-11-07 01:45:47.000+00
429,node_2,28.16,68.11258,1003.853,54.64706,41,2025-11-07 01:45:52.000+00
430,node_1,28.24,67.56485,1004.554,65.19729,39,2025-11-07 01:50:52.000+00
431,node_2,28.2,67.67077,1007.98,47.51451,41,2025-11-07 01:50:57.000+00
432,node_1,28.14,67.41527,1002.48,68.87441,42,2025-11-07 01:55:57.000+00
433,node_2,28.87,67.72999,1003.767,49.04685,45,2025-11-07 01:56:02.000+00
434,node_1,27.8,68.22455,1008.161,67.56743,39,2025-11-07 02:01:02.000+00
435,node_2,28.35,69.18744,1002.97,46.22727,45,2025-11-07 02:01:07.000+00
436,node_1,28.67,67.07448,1003.33,65.17702,43,2025-11-07 02:06:07.000+00
437,node_2,28.25,67.78189,1009.179,50.55422,44,2025-11-07 02:06:12.000+00
438,node_1,28.24,67.35971,1000.576,65.72813,38,2025-11-07 02:11:12.000+00
439,node_2,28.17,69.68957,1008.067,49.20004,45,2025-11-07 02:11:17.000+00
440,node_1,27.71,70.74178,1005.379,71.27766,38,2025-11-07 02:16:17.000+00
441,node_2,28.53,65.66055,1003.676,50.05744,45,2025-11-07 02:16:22.000+00
442,node_1,29.11,68.8589,1003.087,74.45235,38,2025-11-07 02:21:22.000+00
443,node_2,28.31,65.83935,1005.945,51.06684,44,2025-11-07 02:21:27.000+00
444,node_1,27.92,69.17561,1004.06,68.68984,43,2025-11-07 02:26:27.000+00
445,node_2,28.66,67.17397,1005.532,49.8016,44,2025-11-07 02:26:32.000+00
446,node_1,28.32,69.04011,1003.701,74.25881,35,2025-11-07 02:31:32.000+00
447,node_2,28.2,67.65199,1007.643,48.19873,46,2025-11-07 02:31:37.000+00
448,node_1,28.23,65.03922,1002.578,70.04282,38,2025-11-07 02:36:37.000+00
449,node_2,28.82,69.33327,1006.462,47.13818,45,2025-11-07 02:36:42.000+00
450,node_1,28.58,71.02839,1008.234,67.30365,39,2025-11-07 02:41:42.000+00
451,node_2,28.78,65.71737,1005.209,46.00906,46,2025-11-07 02:41:47.000+00
452,node_1,28.53,65.95509,1002.495,72.66066,34,2025-11-07 02:46:47.000+00
453,node_2,29.19,68.11372,1005.727,48.73771,44,2025-11-07 02:46:52.000+00
454,node_1,28.8,70.05239,1006.36,64.66424,38,2025-11-07 02:51:52.000+00
455,node_2,28.79,66.59214,1007.385,50.95896,44,2025-11-07 02:51:57.000+00
456,node_1,28.81,67.25073,1002.826,72.03812,40,2025-11-07 02:56:57.000+00
457,node_2,28.48,68.31552,1002.828,46.55362,45,2025-11-07 02:57:02.000+00
458,node_1,28.04,70.13196,1004.071,72.35017,38,2025-11-07 03:02:02.000+00
459,node_2,28.46,66.86905,1005.924,49.24538,47,2025-11-07 03:02:07.000+00
460,node_1,29.47,68.5314,1003.339,71.25519,40,2025-11-07 03:07:07.000+00
461,node_2,29.16,67.19102,1006.045,54.2048,41,2025-11-07 03:07:12.000+00
462,node_1,29.24,67.8887,1008.991,71.82017,40,2025-11-07 03:12:12.000+00
463,node_2,28.42,68.83995,1011.22,49.45041,46,2025-11-07 03:12:17.000+00
464,node_1,28.74,68.86958,1006.332,72.51682,38,2025-11-07 03:17:17.000+00
465,node_2,29.59,69.27109,1005.843,48.14824,42,2025-11-07 03:17:22.000+00
466,node_1,29.09,69.26951,1004.989,66.7249,40,2025-11-07 03:22:22.000+00
467,node_2,29.23,71.09459,1006.337,48.8387,46,2025-11-07 03:22:27.000+00
468,node_1,28.85,66.36295,1006.781,71.502,39,2025-11-07 03:27:27.000+00
469,node_2,28.94,68.10422,1006.15,50.14932,43,2025-11-07 03:27:32.000+00
470,node_1,29.3,69.4332,1000.693,68.56349,40,2025-11-07 03:32:32.000+00
471,node_2,29.19,67.90612,1007.194,47.41167,43,2025-11-07 03:32:37.000+00
472,node_1,29.5,69.77442,1007.424,68.89217,35,2025-11-07 03:37:37.000+00
473,node_2,29.32,66.70013,1005.523,50.43017,45,2025-11-07 03:37:42.000+00
474,node_1,28.71,66.51788,1003.741,68.3926,37,2025-11-07 03:42:42.000+00
475,node_2,28.58,70.47045,1008.067,44.87793,46,2025-11-07 03:42:47.000+00
476,node_1,29.12,69.09222,1007.235,68.92069,38,2025-11-07 03:47:47.000+00
477,node_2,28.96,69.60487,1007.897,46.02186,45,2025-11-07 03:47:52.000+00
478,node_1,28.85,69.41706,1005.066,69.3088,41,2025-11-07 03:52:52.000+00
479,node_2,28.85,68.8284,1003.483,47.2273,46,2025-11-07 03:52:57.000+00
480,node_1,28.55,66.70416,1004.833,67.23442,39,2025-11-07 03:57:57.000+00
481,node_2,28.92,67.97392,1002.101,46.98813,44,2025-11-07 03:58:02.000+00
482,node_1,29.07,68.18343,1008.347,66.10126,41,2025-11-07 04:03:02.000+00
483,node_2,29.43,68.59597,1007.681,52.4892,42,2025-11-07 04:03:07.000+00
484,node_1,29.74,67.36358,1007.035,71.65443,40,2025-11-07 04:08:07.000+00
485,node_2,30.03,67.67114,1005.543,51.02177,41,2025-11-07 04:08:12.000+00
486,node_1,29.89,68.74558,1001.938,71.71617,41,2025-11-07 04:13:12.000+00
487,node_2,29.94,69.02445,1006.029,49.81343,43,2025-11-07 04:13:17.000+00
488,node_1,29.75,69.0949,1005.451,69.60558,38,2025-11-07 04:18:17.000+00
489,node_2,29.12,68.8687,1004.261,52.47814,41,2025-11-07 04:18:22.000+00
490,node_1,30.28,67.23068,1003.994,70.88267,37,2025-11-07 04:23:22.000+00
491,node_2,30.14,70.20364,1005.527,49.29678,43,2025-11-07 04:23:27.000+00
492,node_1,29.28,69.10542,1006.364,68.25984,40,2025-11-07 04:28:27.000+00
493,node_2,29.31,68.13254,1007.974,50.71821,45,2025-11-07 04:28:32.000+00
494,node_1,29.73,69.96492,1006.738,67.71014,40,2025-11-07 04:33:32.000+00
495,node_2,30.0,67.38505,1006.775,50.11381,44,2025-11-07 04:33:37.000+00
496,node_1,30.19,68.09615,1005.608,69.3074,36,2025-11-07 04:38:37.000+00
497,node_2,30.71,67.20357,1006.443,54.35978,45,2025-11-07 04:38:42.000+00
498,node_1,29.58,72.29571,1003.901,68.83861,39,2025-11-07 04:43:42.000+00
499,node_2,30.51,68.15695,1006.719,49.86377,40,2025-11-07 04:43:47.000+00
500,node_1,29.88,68.59726,1002.487,69.16311,41,2025-11-07 04:48:47.000+00
501,node_2,29.61,71.5024,1006.626,49.16072,45,2025-11-07 04:48:52.000+00
502,node_1,30.18,68.86819,1002.83,78.84728,36,2025-11-07 04:53:52.000+00
503,node_2,30.34,68.44679,1003.349,53.73404,41,2025-11-07 04:53:57.000+00
504,node_1,30.2,70.21485,1004.749,70.25768,39,2025-11-07 04:58:57.000+00
505,node_2,30.23,69.00909,1005.656,43.3421,42,2025-11-07 04:59:02.000+00
506,node_1,30.16,69.97155,1006.844,71.26028,43,2025-11-07 05:04:02.000+00
507,node_2,31.28,68.95003,1005.965,51.82055,42,2025-11-07 05:04:07.000+00
508,node_1,30.34,70.27592,1004.165,72.92745,36,2025-11-07 05:09:07.000+00
509,node_2,29.78,68.06462,1004.41,52.75536,44,2025-11-07 05:09:12.000+00
510,node_1,29.93,69.13759,1009.853,65.86715,41,2025-11-07 05:14:12.000+00
511,node_2,29.71,69.00039,1005.866,48.30568,48,2025-11-07 05:14:17.000+00
512,node_1,29.64,72.28817,1003.263,62.09276,40,2025-11-07 05:19:17.000+00
513,node_2,29.52,70.06614,1006.069,50.01013,46,2025-11-07 05:19:22.000+00
514,node_1,29.93,68.11032,1003.209,67.01255,41,2025-11-07 05:24:22.000+00
515,node_2,30.37,69.88153,1004.184,51.95341,43,2025-11-07 05:24:27.000+00
516,node_1,30.42,69.06379,1010.242,74.39253,40,2025-11-07 05:29:27.000+00
517,node_2,29.82,69.438,1002.776,52.99058,47,2025-11-07 05:29:32.000+00
518,node_1,30.62,69.44658,1007.193,66.04226,37,2025-11-07 05:34:32.000+00
519,node_2,30.62,71.36162,1003.749,49.39106,44,2025-11-07 05:34:37.000+00
520,node_1,31.03,69.4731,1006.697,68.1799,41,2025-11-07 05:39:37.000+00
521,node_2,30.35,69.62437,1000.506,50.63385,43,2025-11-07 05:39:42.000+00
522,node_1,29.85,68.59347,1003.751,68.18577,41,2025-11-07 05:44:42.000+00
523,node_2,30.84,67.76201,1004.631,43.3833,46,2025-11-07 05:44:47.000+00
524,node_1,30.92,69.25155,1006.198,67.79748,40,2025-11-07 05:49:47.000+00
525,node_2,30.21,69.54401,1006.337,50.24599,47,2025-11-07 05:49:52.000+00
526,node_1,31.01,69.68491,1005.82,74.21011,38,2025-11-07 05:54:52.000+00
527,node_2,31.04,71.67485,1003.278,52.09371,43,2025-11-07 05:54:57.000+00
528,node_1,30.91,69.85858,1008.4,70.57191,37,2025-11-07 05:59:57.000+00
529,node_2,30.98,70.0296,1007.143,52.82393,45,2025-11-07 06:00:02.000+00
530,node_1,31.59,68.29241,1002.821,68.88848,39,2025-11-07 06:05:02.000+00
531,node_2,30.78,68.58573,1003.43,45.7833,46,2025-11-07 06:05:07.000+00
532,node_1,30.57,70.32934,1003.684,66.7242,39,2025-11-07 06:10:07.000+00
533,node_2,31.54,71.10902,1006.709,52.67074,45,2025-11-07 06:10:12.000+00
534,node_1,30.53,70.45637,1005.926,72.54452,40,2025-11-07 06:15:12.000+00
535,node_2,30.64,68.13801,1002.266,46.30243,45,2025-11-07 06:15:17.000+00
536,node_1,30.78,69.94668,1002.983,71.04895,39,2025-11-07 06:20:17.000+00
537,node_2,31.29,68.74775,1001.075,45.30559,43,2025-11-07 06:20:22.000+00
538,node_1,31.4,69.05543,1005.67,71.4078,40,2025-11-07 06:25:22.000+00
539,node_2,31.01,70.6474,1005.632,45.39328,45,2025-11-07 06:25:27.000+00
540,node_1,30.78,69.48233,1005.668,73.2453,40,2025-11-07 06:30:27.000+00
541,node_2,31.09,69.33955,1007.863,46.06334,47,2025-11-07 06:30:32.000+00
542,node_1,31.41,72.5495,1005.499,70.43466,38,2025-11-07 06:35:32.000+00
543,node_2,31.69,71.06666,1007.09,50.07171,47,2025-11-07 06:35:37.000+00
544,node_1,30.99,70.26882,1005.735,71.87652,38,2025-11-07 06:40:37.000+00
545,node_2,31.93,67.42006,1000.8,52.65569,44,2025-11-07 06:40:42.000+00
546,node_1,32.16,67.91671,1008.925,73.03439,37,2025-11-07 06:45:42.000+00
547,node_2,31.18,71.72757,1005.007,54.02443,43,2025-11-07 06:45:47.000+00
548,node_1,31.94,70.33358,1008.974,68.99459,42,2025-11-07 06:50:47.000+00
549,node_2,32.12,68.16953,1003.938,51.02701,46,2025-11-07 06:50:52.000+00
550,node_1,31.67,69.53685,999.941,70.72397,40,2025-11-07 06:55:52.000+00
551,node_2,31.69,70.30879,1004.407,46.54696,44,2025-11-07 06:55:57.000+00
552,node_1,32.27,68.75334,1004.852,70.58507,37,2025-11-07 07:00:57.000+00
553,node_2,32.2,69.2258,1004.097,47.72515,45,2025-11-07 07:01:02.000+00
554,node_1,31.9,70.7688,1005.506,69.89916,38,2025-11-07 07:06:02.000+00
555,node_2,31.32,68.4784,1006.641,51.36422,44,2025-11-07 07:06:07.000+00
556,node_1,31.62,69.13705,1004.018,69.23146,39,2025-11-07 07:11:07.000+00
557,node_2,31.41,67.07928,1004.43,49.27551,45,2025-11-07 07:11:12.000+00
558,node_1,32.12,67.57204,1004.026,67.69001,38,2025-11-07 07:16:12.000+00
559,node_2,31.51,67.81377,1004.296,46.11165,44,2025-11-07 07:16:17.000+00
560,node_1,32.07,68.73018,1004.937,71.71938,38,2025-11-07 07:21:17.000+00
561,node_2,31.61,67.95962,1003.303,44.6424,45,2025-11-07 07:21:22.000+00
562,node_1,31.96,69.84542,1004.809,69.7582,41,2025-11-07 07:26:22.000+00
563,node_2,32.97,67.81463,1001.448,47.50083,43,2025-11-07 07:26:27.000+00
564,node_1,31.9,71.89827,1008.665,71.4462,40,2025-11-07 07:31:27.000+00
565,node_2,31.7,68.80813,1006.628,51.1062,40,2025-11-07 07:31:32.000+00
566,node_1,31.9,69.18416,1004.895,73.74068,41,2025-11-07 07:36:32.000+00
567,node_2,32.35,67.14972,1008.408,49.81399,43,2025-11-07 07:36:37.000+00
568,node_1,31.39,71.56762,1004.513,75.71241,43,2025-11-07 07:41:37.000+00
569,node_2,31.7,68.8123,1004.4,54.87788,44,2025-11-07 07:41:42.000+00
570,node_1,32.24,71.40274,1005.434,68.2334,38,2025-11-07 07:46:42.000+00
571,node_2,31.52,67.43567,1002.805,47.48821,43,2025-11-07 07:46:47.000+00
572,node_1,31.96,67.4924,1007.436,67.84624,41,2025-11-07 07:51:47.000+00
573,node_2,32.52,69.48051,1003.974,49.30843,44,2025-11-07 07:51:52.000+00
574,node_1,32.03,67.45692,1005.817,67.48424,40,2025-11-07 07:56:52.000+00
575,node_2,32.43,70.1324,1004.384,47.33996,46,2025-11-07 07:56:57.000+00
576,node_1,32.04,65.93882,1004.938,67.19048,39,2025-11-07 08:01:57.000+00
577,node_2,32.48,68.19244,1003.181,47.99666,44,2025-11-07 08:02:02.000+00
578,node_1,31.47,68.10727,999.505,68.42126,38,2025-11-07 08:07:02.000+00
579,node_2,31.51,69.7041,1004.001,54.16501,45,2025-11-07 08:07:07.000+00
580,node_1,32.47,70.12529,1006.017,63.74766,38,2025-11-07 08:12:07.000+00
581,node_2,31.57,69.29608,1012.852,55.17409,44,2025-11-07 08:12:12.000+00
582,node_1,32.45,68.07205,1001.966,68.75142,38,2025-11-07 08:17:12.000+00
583,node_2,32.3,69.42106,1006.501,46.60979,46,2025-11-07 08:17:17.000+00
584,node_1,32.31,67.78261,1006.371,69.47331,39,2025-11-07 08:22:17.000+00
585,node_2,32.67,70.01592,1008.697,52.00596,46,2025-11-07 08:22:22.000+00
586,node_1,32.29,68.53769,1005.184,69.65131,42,2025-11-07 08:27:22.000+00
587,node_2,32.87,68.73345,1005.504,50.64414,46,2025-11-07 08:27:27.000+00
588,node_1,32.98,67.44504,1006.752,68.18806,36,2025-11-07 08:32:27.000+00
589,node_2,32.45,70.21185,1007.945,49.31135,43,2025-11-07 08:32:32.000+00
590,node_1,33.08,69.68729,1005.648,70.25563,39,2025-11-07 08:37:32.000+00
591,node_2,32.49,68.44081,1002.705,41.02659,41,2025-11-07 08:37:37.000+00
592,node_1,33.21,69.37277,1003.102,72.79657,41,2025-11-07 08:42:37.000+00
593,node_2,33.04,70.95427,1008.495,49.29033,42,2025-11-07 08:42:42.000+00
594,node_1,32.45,67.82404,1007.446,71.05751,35,2025-11-07 08:47:42.000+00
595,node_2,32.53,67.03267,1004.482,48.28895,44,2025-11-07 08:47:47.000+00
596,node_1,32.06,66.50836,1006.823,73.79112,40,2025-11-07 08:52:47.000+00
597,node_2,32.8,71.54175,1005.212,47.46105,44,2025-11-07 08:52:52.000+00
598,node_1,32.98,69.6015,1001.69,69.63187,37,2025-11-07 08:57:52.000+00
599,node_2,33.38,68.93585,1003.08,50.28012,49,2025-11-07 08:57:57.000+00
600,node_1,33.52,68.55139,1003.096,70.77326,40,2025-11-07 09:02:57.000+00
601,node_2,33.16,68.12502,1005.155,46.27472,44,2025-11-07 09:03:02.000+00
602,node_1,32.21,67.74942,1006.113,71.45811,41,2025-11-07 09:08:02.000+00
603,node_2,32.63,71.20136,1002.329,45.35809,43,2025-11-07 09:08:07.000+00
604,node_1,32.98,66.37676,1003.833,65.44196,38,2025-11-07 09:13:07.000+00
605,node_2,33.54,66.21182,1007.077,41.50353,45,2025-11-07 09:13:12.000+00
606,node_1,33.54,67.62677,1001.261,70.57127,38,2025-11-07 09:18:12.000+00
607,node_2,32.87,69.97476,1004.223,51.34766,44,2025-11-07 09:18:17.000+00
608,node_1,32.1,68.85934,1005.118,68.97235,37,2025-11-07 09:23:17.000+00
609,node_2,32.83,66.70563,1005.894,50.51139,43,2025-11-07 09:23:22.000+00
610,node_1,33.38,67.23324,1006.429,73.47722,40,2025-11-07 09:28:22.000+00
611,node_2,33.2,68.44936,1000.9,48.99124,46,2025-11-07 09:28:27.000+00
612,node_1,32.63,67.61301,1008.47,68.33336,36,2025-11-07 09:33:27.000+00
613,node_2,32.89,66.8702,1003.286,50.61317,43,2025-11-07 09:33:32.000+00
614,node_1,33.34,67.8374,1001.971,75.2648,39,2025-11-07 09:38:32.000+00
